==PROF== Connected to process 13111 (/home/xu.2882/bkk-GPU-Kernel-Conv/executable-v100/CSGresnet-8)
warmup....
block shape <32, 2, 1>
grid shape <128, 1, 7>
256 14 14 128 1 | 1 2 7 32 1 2 16  
==PROF== Disconnected from process 13111
"ID","Process ID","Process Name","Host Name","Kernel Name","Kernel Time","Context","Stream","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description"
"0","13111","CSGresnet-8","127.0.0.1","conv_kernel(const float *, const float *, float *)","2022-Jun-14 16:37:05","1","7","GPU Speed Of Light Throughput","{UNIT}: {COMPOUND_NAME} (dram__cycles_active.avg.pct_of_peak_sustained_elapsed)","%","3.67",
"0","13111","CSGresnet-8","127.0.0.1","conv_kernel(const float *, const float *, float *)","2022-Jun-14 16:37:05","1","7","GPU Speed Of Light Throughput","{UNIT}: {COMPOUND_NAME} (fbpa__dram_sectors.avg.pct_of_peak_sustained_elapsed)","%","2.79",
"0","13111","CSGresnet-8","127.0.0.1","conv_kernel(const float *, const float *, float *)","2022-Jun-14 16:37:05","1","7","GPU Speed Of Light Throughput","{UNIT}: {COMPOUND_NAME} (l1tex__data_bank_reads.avg.pct_of_peak_sustained_elapsed)","%","2.31",
"0","13111","CSGresnet-8","127.0.0.1","conv_kernel(const float *, const float *, float *)","2022-Jun-14 16:37:05","1","7","GPU Speed Of Light Throughput","{UNIT}: {COMPOUND_NAME} (l1tex__data_bank_writes.avg.pct_of_peak_sustained_elapsed)","%","2.43",
"0","13111","CSGresnet-8","127.0.0.1","conv_kernel(const float *, const float *, float *)","2022-Jun-14 16:37:05","1","7","GPU Speed Of Light Throughput","{UNIT}: {COMPOUND_NAME} (l1tex__data_pipe_lsu_wavefronts.avg.pct_of_peak_sustained_elapsed)","%","31.55",
"0","13111","CSGresnet-8","127.0.0.1","conv_kernel(const float *, const float *, float *)","2022-Jun-14 16:37:05","1","7","GPU Speed Of Light Throughput","{UNIT}: {COMPOUND_NAME} (l1tex__data_pipe_tex_wavefronts.avg.pct_of_peak_sustained_elapsed)","%","0",
"0","13111","CSGresnet-8","127.0.0.1","conv_kernel(const float *, const float *, float *)","2022-Jun-14 16:37:05","1","7","GPU Speed Of Light Throughput","{UNIT}: {COMPOUND_NAME} (l1tex__f_wavefronts.avg.pct_of_peak_sustained_elapsed)","%","0.01",
"0","13111","CSGresnet-8","127.0.0.1","conv_kernel(const float *, const float *, float *)","2022-Jun-14 16:37:05","1","7","GPU Speed Of Light Throughput","{UNIT}: {COMPOUND_NAME} (l1tex__lsu_writeback_active.avg.pct_of_peak_sustained_elapsed)","%","15.60",
"0","13111","CSGresnet-8","127.0.0.1","conv_kernel(const float *, const float *, float *)","2022-Jun-14 16:37:05","1","7","GPU Speed Of Light Throughput","{UNIT}: {COMPOUND_NAME} (l1tex__lsuin_requests.avg.pct_of_peak_sustained_elapsed)","%","28.47",
"0","13111","CSGresnet-8","127.0.0.1","conv_kernel(const float *, const float *, float *)","2022-Jun-14 16:37:05","1","7","GPU Speed Of Light Throughput","{UNIT}: {COMPOUND_NAME} (l1tex__m_l1tex2xbar_req_cycles_active.avg.pct_of_peak_sustained_elapsed)","%","13.77",
"0","13111","CSGresnet-8","127.0.0.1","conv_kernel(const float *, const float *, float *)","2022-Jun-14 16:37:05","1","7","GPU Speed Of Light Throughput","{UNIT}: {COMPOUND_NAME} (l1tex__m_xbar2l1tex_read_sectors.avg.pct_of_peak_sustained_elapsed)","%","5.21",
